lane,time,xloc,yloc,maneuver,muX,muY,sigX,sigY,line_integral_values
-2,1.1,"(167.94207499999993, 168.59760000000006)","(-2.8000000000000114, -2.8600000000000136)",1,15.373411,-0.07567971,0.19241765,2.068273,0.0
-2,1.2,"(168.59760000000006, 169.2532000000001)","(-2.8600000000000136, -2.910000000000025)",1,17.167439,-0.08937501,0.17843094,1.9421064,0.0
-2,1.3,"(169.2532000000001, 169.90887500000008)","(-2.910000000000025, -2.969999999999999)",1,19.032654,-0.10515892,0.16597256,1.8233393,0.0
-2,1.4,"(169.90887500000008, 170.56510000000003)","(-2.969999999999999, -3.0200000000000102)",1,20.973824,-0.12308069,0.15506618,1.7117293,0.0
-2,1.5,"(170.56510000000003, 171.2224000000001)","(-3.0200000000000102, -3.0800000000000125)",1,22.99273,-0.14297697,0.14561328,1.6074792,0.0
-2,1.6,"(171.2224000000001, 171.88027499999998)","(-3.0800000000000125, -3.140000000000015)",1,25.082626,-0.16452703,0.13740565,1.5108604,0.0
-2,1.7,"(171.88027499999998, 172.539225)","(-3.140000000000015, -3.200000000000017)",1,27.228813,-0.1873546,0.13018347,1.4219189,0.0
-2,1.8,"(172.539225, 173.19977500000005)","(-3.200000000000017, -3.25)",1,29.414715,-0.2111147,0.12369932,1.3402783,0.0
-2,1.9,"(173.19977500000005, 173.86192499999993)","(-3.25, -3.3100000000000023)",1,31.627056,-0.23553535,0.11775939,1.2652959,0.0
-2,2.0,"(173.86192499999993, 174.52565000000004)","(-3.3100000000000023, -3.3700000000000045)",1,33.85816,-0.26042193,0.11223012,1.1963058,0.0
-2,2.1,"(174.52565000000004, 175.19094999999993)","(-3.3700000000000045, -3.430000000000007)",1,36.106293,-0.28564206,0.10702347,1.1326553,0.0
-2,2.2,"(175.19094999999993, 175.85832499999992)","(-3.430000000000007, -3.480000000000018)",1,38.374012,-0.311107,0.10208278,1.0737151,0.0
-2,2.3,"(175.85832499999992, 176.52777500000002)","(-3.480000000000018, -3.5400000000000205)",1,40.666477,-0.33675918,0.09737189,1.0189191,0.0
-2,2.4,"(176.52777500000002, 177.1993)","(-3.5400000000000205, -3.6000000000000227)",1,42.99062,-0.36256507,0.09286634,0.96777576,0.0
-2,2.5,"(177.1993, 177.87287500000002)","(-3.6000000000000227, -3.660000000000025)",1,45.354397,-0.38850966,0.088548884,0.9198698,0.0
-2,2.6,"(177.87287500000002, 178.5485000000001)","(-3.660000000000025, -3.719999999999999)",1,47.76636,-0.41459247,0.08440711,0.87486047,0.0
-2,2.7,"(178.5485000000001, 179.226175)","(-3.719999999999999, -3.7700000000000102)",1,50.23524,-0.4408261,0.08043203,0.83247155,0.0
-2,2.8,"(179.226175, 179.90537500000005)","(-3.7700000000000102, -3.8300000000000125)",1,52.76958,-0.46723524,0.07661736,0.7924737,0.0
-2,2.9,"(179.90537500000005, 180.5861)","(-3.8300000000000125, -3.890000000000015)",1,55.377434,-0.4938554,0.07295936,0.75465405,0.0
-2,3.0,"(180.5861, 181.26884999999993)","(-3.890000000000015, -3.950000000000017)",1,58.066025,-0.5207326,0.06945511,0.71877104,0.0
-2,3.1,"(181.26884999999993, 181.95360000000005)","(-3.950000000000017, -4.010000000000019)",1,60.841976,-0.5479245,0.066102736,0.68453383,0.0
-2,3.2,"(181.95360000000005, 182.63985000000002)","(-4.010000000000019, -4.070000000000022)",1,63.709995,-0.57550806,0.06290306,0.65164405,0.0
-2,3.3,"(182.63985000000002, 183.32760000000007)","(-4.070000000000022, -4.1200000000000045)",1,66.66856,-0.60358095,0.059862997,0.61988026,0.0
-2,3.4,"(183.32760000000007, 184.01684999999998)","(-4.1200000000000045, -4.180000000000007)",1,69.7085,-0.6322514,0.05699948,0.589156,0.0
-2,3.5,"(184.01684999999998, 184.70710000000008)","(-4.180000000000007, -4.240000000000009)",1,72.813515,-0.6615954,0.0543378,0.5595583,0.0
-2,3.6,"(184.70710000000008, 185.39885000000004)","(-4.240000000000009, -4.300000000000011)",1,75.959755,-0.69160914,0.05190088,0.53134364,0.0
-2,3.7,"(185.39885000000004, 186.09207500000002)","(-4.300000000000011, -4.360000000000014)",1,79.1205,-0.72218084,0.049702268,0.50485516,0.0
-2,3.8,"(186.09207500000002, 186.78627499999993)","(-4.360000000000014, -4.420000000000016)",1,82.27478,-0.7531021,0.047738936,0.4804023,0.0
-2,3.9,"(186.78627499999993, 187.48197499999992)","(-4.420000000000016, -4.469999999999999)",1,85.41398,-0.78410745,0.045985214,0.45814106,0.0
-2,4.0,"(187.48197499999992, 188.179175)","(-4.469999999999999, -4.530000000000001)",1,88.54159,-0.81492287,0.04440121,0.4380465,0.0
-2,4.1,"(188.179175, 188.87737500000003)","(-4.530000000000001, -4.590000000000003)",1,91.66749,-0.845304,0.04294575,0.41997558,0.0
-2,4.2,"(188.87737500000003, 189.57707499999992)","(-4.590000000000003, -4.650000000000006)",1,94.80328,-0.8750587,0.04158498,0.40373963,0.0
-2,4.3,"(189.57707499999992, 190.27880000000005)","(-4.650000000000006, -4.700000000000017)",1,97.95974,-0.9040604,0.040295694,0.38914824,0.0
-2,4.4,"(190.27880000000005, 190.98205000000007)","(-4.700000000000017, -4.760000000000019)",1,101.14584,-0.932248,0.039063264,0.3760269,0.0
-2,4.5,"(190.98205000000007, 191.68679999999995)","(-4.760000000000019, -4.820000000000022)",1,104.36805,-0.9596187,0.03788052,0.3642235,0.0
-2,4.6,"(191.68679999999995, 192.39355)","(-4.820000000000022, -4.8700000000000045)",1,107.62878,-0.98621786,0.036745567,0.35360885,0.0
-2,4.7,"(192.39355, 193.1017999999999)","(-4.8700000000000045, -4.930000000000007)",1,110.92476,-1.0121263,0.03566147,0.3440744,0.0
-2,4.8,"(193.1017999999999, 193.8115499999999)","(-4.930000000000007, -4.990000000000009)",1,114.243935,-1.0374498,0.03463514,0.33552665,0.0
-2,4.9,"(193.8115499999999, 194.52279999999996)","(-4.990000000000009, -5.0400000000000205)",1,117.56301,-1.0623002,0.033677433,0.32787696,0.0
-2,0.0,"(160.6947500000001, 161.35732499999995)","(-2.230000000000018, -2.280000000000001)",2,0.47388983,0.07026432,2.0392137,8.050138,0.0
-2,0.1,"(161.35732499999995, 162.0189499999999)","(-2.280000000000001, -2.3300000000000125)",2,1.1831751,0.020274557,0.9795708,3.154137,0.0
-2,0.2,"(162.0189499999999, 162.6801250000001)","(-2.3300000000000125, -2.380000000000024)",2,2.8641033,-0.16137859,0.59699005,1.796751,0.0
-2,0.3,"(162.6801250000001, 163.34085000000005)","(-2.380000000000024, -2.430000000000007)",2,4.502589,-0.34842607,0.4073448,1.2137482,0.0
-2,0.4,"(163.34085000000005, 164.0006249999999)","(-2.430000000000007, -2.480000000000018)",2,5.801541,-0.56239736,0.30410385,0.8955941,0.0
-2,0.5,"(164.0006249999999, 164.6594500000001)","(-2.480000000000018, -2.530000000000001)",2,7.591166,-0.8216126,0.247768,0.7211167,0.0
-2,0.6,"(164.6594500000001, 165.31729999999993)","(-2.530000000000001, -2.5800000000000125)",2,9.445175,-1.1339138,0.21317245,0.60931325,0.0
-2,0.7,"(165.31729999999993, 165.97417500000006)","(-2.5800000000000125, -2.640000000000015)",2,11.4788685,-1.5003195,0.1882037,0.53119826,0.0
-2,0.8,"(165.97417500000006, 166.63059999999996)","(-2.640000000000015, -2.6899999999999977)",2,13.63955,-1.91972,0.16775073,0.47361153,0.0
-2,0.9,"(166.63059999999996, 167.28657500000008)","(-2.6899999999999977, -2.75)",2,15.849551,-2.3851619,0.15001531,0.43383315,0.0
-2,1.0,"(167.28657500000008, 167.94207499999993)","(-2.75, -2.8000000000000114)",2,18.240044,-2.8855405,0.13443877,0.40505075,0.0
-2,1.1,"(167.94207499999993, 168.59760000000006)","(-2.8000000000000114, -2.8600000000000136)",2,20.945065,-3.410488,0.12099562,0.37994245,0.0
-2,1.2,"(168.59760000000006, 169.2532000000001)","(-2.8600000000000136, -2.910000000000025)",2,23.885727,-3.9523158,0.109891295,0.3577033,0.0
-2,1.3,"(169.2532000000001, 169.90887500000008)","(-2.910000000000025, -2.969999999999999)",2,26.953598,-4.502244,0.10078553,0.3396151,0.0
-2,1.4,"(169.90887500000008, 170.56510000000003)","(-2.969999999999999, -3.0200000000000102)",2,30.062775,-5.053033,0.093048096,0.32599685,0.0
-2,1.5,"(170.56510000000003, 171.2224000000001)","(-3.0200000000000102, -3.0800000000000125)",2,33.170204,-5.6008906,0.08621663,0.31619945,0.0
-2,1.6,"(171.2224000000001, 171.88027499999998)","(-3.0800000000000125, -3.140000000000015)",2,36.268875,-6.1440563,0.08010982,0.30940858,0.0
-2,1.7,"(171.88027499999998, 172.539225)","(-3.140000000000015, -3.200000000000017)",2,39.373222,-6.6808577,0.074703164,0.30507588,0.0
-2,1.8,"(172.539225, 173.19977500000005)","(-3.200000000000017, -3.25)",2,42.50175,-7.208803,0.06999553,0.30297077,0.0
-2,1.9,"(173.19977500000005, 173.86192499999993)","(-3.25, -3.3100000000000023)",2,45.665062,-7.724555,0.06593842,0.30305114,0.0
-2,2.0,"(173.86192499999993, 174.52565000000004)","(-3.3100000000000023, -3.3700000000000045)",2,48.86455,-8.22436,0.062426817,0.30525327,0.0
-2,2.1,"(174.52565000000004, 175.19094999999993)","(-3.3700000000000045, -3.430000000000007)",2,52.09776,-8.704571,0.059329968,0.30934706,0.0
-2,2.2,"(175.19094999999993, 175.85832499999992)","(-3.430000000000007, -3.480000000000018)",2,55.362133,-9.16185,0.056527674,0.3149562,0.0
-2,2.3,"(175.85832499999992, 176.52777500000002)","(-3.480000000000018, -3.5400000000000205)",2,58.655727,-9.593059,0.05392701,0.3216524,0.0
-2,2.4,"(176.52777500000002, 177.1993)","(-3.5400000000000205, -3.6000000000000227)",2,61.979122,-9.995278,0.05145966,0.32898253,0.0
-2,2.5,"(177.1993, 177.87287500000002)","(-3.6000000000000227, -3.660000000000025)",2,65.33837,-10.366156,0.04907362,0.33644402,0.0
-2,2.6,"(177.87287500000002, 178.5485000000001)","(-3.660000000000025, -3.719999999999999)",2,68.74614,-10.704443,0.046731498,0.34350622,0.0
-2,2.7,"(178.5485000000001, 179.226175)","(-3.719999999999999, -3.7700000000000102)",2,72.21891,-11.010274,0.04441403,0.34968916,0.0
-2,2.8,"(179.226175, 179.90537500000005)","(-3.7700000000000102, -3.8300000000000125)",2,75.77123,-11.285167,0.042122293,0.35461348,0.0
-2,2.9,"(179.90537500000005, 180.5861)","(-3.8300000000000125, -3.890000000000015)",2,79.40881,-11.531912,0.03987476,0.35797328,0.0
-2,3.0,"(180.5861, 181.26884999999993)","(-3.890000000000015, -3.950000000000017)",2,83.1238,-11.754315,0.03770111,0.35947248,0.0
-2,3.1,"(181.26884999999993, 181.95360000000005)","(-3.950000000000017, -4.010000000000019)",2,86.89469,-11.956741,0.03563492,0.35880417,0.0
-2,3.2,"(181.95360000000005, 182.63985000000002)","(-4.010000000000019, -4.070000000000022)",2,90.69135,-12.143373,0.03370677,0.35572532,0.0
-2,3.3,"(182.63985000000002, 183.32760000000007)","(-4.070000000000022, -4.1200000000000045)",2,94.481735,-12.317344,0.031940132,0.350206,0.0
-2,3.4,"(183.32760000000007, 184.01684999999998)","(-4.1200000000000045, -4.180000000000007)",2,98.2353,-12.480264,0.030349454,0.3425575,0.0
-2,3.5,"(184.01684999999998, 184.70710000000008)","(-4.180000000000007, -4.240000000000009)",2,101.92292,-12.632356,0.02894018,0.33342347,0.0
-2,3.6,"(184.70710000000008, 185.39885000000004)","(-4.240000000000009, -4.300000000000011)",2,105.51835,-12.773187,0.027708912,0.32360685,0.0
-2,3.7,"(185.39885000000004, 186.09207500000002)","(-4.300000000000011, -4.360000000000014)",2,109.003365,-12.902433,0.026644548,0.31385767,0.0
-2,3.8,"(186.09207500000002, 186.78627499999993)","(-4.360000000000014, -4.420000000000016)",2,112.37446,-13.020374,0.025729854,0.30475283,0.0
-2,3.9,"(186.78627499999993, 187.48197499999992)","(-4.420000000000016, -4.469999999999999)",2,115.64843,-13.127932,0.024942938,0.29668027,0.0
-2,4.0,"(187.48197499999992, 188.179175)","(-4.469999999999999, -4.530000000000001)",2,118.86404,-13.226511,0.024258923,0.28988302,0.0
-2,4.1,"(188.179175, 188.87737500000003)","(-4.530000000000001, -4.590000000000003)",2,122.0789,-13.317736,0.02365119,0.28451493,0.0
-2,4.2,"(188.87737500000003, 189.57707499999992)","(-4.590000000000003, -4.650000000000006)",2,125.35793,-13.403149,0.023093056,0.28068104,0.0
-2,4.3,"(189.57707499999992, 190.27880000000005)","(-4.650000000000006, -4.700000000000017)",2,128.74553,-13.48388,0.022561548,0.27841303,0.0
-2,4.4,"(190.27880000000005, 190.98205000000007)","(-4.700000000000017, -4.760000000000019)",2,132.21983,-13.560148,0.02204406,0.2775003,0.0
-2,4.5,"(190.98205000000007, 191.68679999999995)","(-4.760000000000019, -4.820000000000022)",2,135.68112,-13.630985,0.021544985,0.27719548,0.0
-2,4.6,"(191.68679999999995, 192.39355)","(-4.820000000000022, -4.8700000000000045)",2,139.06735,-13.695,0.021079341,0.2762556,0.0
-2,4.7,"(192.39355, 193.1017999999999)","(-4.8700000000000045, -4.930000000000007)",2,142.68767,-13.751414,0.020634655,0.27337837,0.0
-2,4.8,"(193.1017999999999, 193.8115499999999)","(-4.930000000000007, -4.990000000000009)",2,148.04675,-13.798851,0.020096628,0.26557016,0.0
-2,4.9,"(193.8115499999999, 194.52279999999996)","(-4.990000000000009, -5.0400000000000205)",2,155.15498,-13.837038,0.019608721,0.25010931,0.0
-2,0.0,"(160.6947500000001, 161.35732499999995)","(-2.230000000000018, -2.280000000000001)",3,0.70210624,0.036382347,1.1611704,5.743541,0.0
-2,0.1,"(161.35732499999995, 162.0189499999999)","(-2.280000000000001, -2.3300000000000125)",3,3.179533,0.11149791,0.70372874,2.6269903,0.0
-2,0.2,"(162.0189499999999, 162.6801250000001)","(-2.3300000000000125, -2.380000000000024)",3,4.7080245,0.28637052,0.4461827,1.6077592,0.0
-2,0.3,"(162.6801250000001, 163.34085000000005)","(-2.380000000000024, -2.430000000000007)",3,6.707935,0.53967613,0.31652993,1.2123629,0.0
-2,0.4,"(163.34085000000005, 164.0006249999999)","(-2.430000000000007, -2.480000000000018)",3,8.32308,0.8306193,0.2519556,0.9794449,0.0
-2,0.5,"(164.0006249999999, 164.6594500000001)","(-2.480000000000018, -2.530000000000001)",3,10.259703,1.1404681,0.21787567,0.8602001,0.0
-2,0.6,"(164.6594500000001, 165.31729999999993)","(-2.530000000000001, -2.5800000000000125)",3,12.388791,1.4659435,0.19476153,0.78344965,0.0
-2,0.7,"(165.31729999999993, 165.97417500000006)","(-2.5800000000000125, -2.640000000000015)",3,14.678224,1.8129394,0.17551027,0.7215899,0.0
-2,0.8,"(165.97417500000006, 166.63059999999996)","(-2.640000000000015, -2.6899999999999977)",3,17.155764,2.1885247,0.15817903,0.6667525,0.0
-2,0.9,"(166.63059999999996, 167.28657500000008)","(-2.6899999999999977, -2.75)",3,19.835655,2.5982542,0.14231057,0.6161326,0.0
-2,1.0,"(167.28657500000008, 167.94207499999993)","(-2.75, -2.8000000000000114)",3,22.726883,3.0464807,0.12779337,0.5687865,0.0
-2,1.1,"(167.94207499999993, 168.59760000000006)","(-2.8000000000000114, -2.8600000000000136)",3,25.845913,3.5356522,0.11454832,0.5247885,0.0
-2,1.2,"(168.59760000000006, 169.2532000000001)","(-2.8600000000000136, -2.910000000000025)",3,29.237015,4.0649056,0.10248491,0.48466086,0.0
-2,1.3,"(169.2532000000001, 169.90887500000008)","(-2.910000000000025, -2.969999999999999)",3,32.940636,4.6290483,0.09151241,0.44921973,0.0
-2,1.4,"(169.90887500000008, 170.56510000000003)","(-2.969999999999999, -3.0200000000000102)",3,36.93277,5.218499,0.08155245,0.4194851,0.0
-2,1.5,"(170.56510000000003, 171.2224000000001)","(-3.0200000000000102, -3.0800000000000125)",3,41.165123,5.818616,0.07256103,0.39600414,0.0
-2,1.6,"(171.2224000000001, 171.88027499999998)","(-3.0800000000000125, -3.140000000000015)",3,45.591263,6.409337,0.06467569,0.37829807,0.0
-2,1.7,"(171.88027499999998, 172.539225)","(-3.140000000000015, -3.200000000000017)",3,50.18928,6.9690886,0.058038734,0.36486658,0.0
-2,1.8,"(172.539225, 173.19977500000005)","(-3.200000000000017, -3.25)",3,54.917492,7.481335,0.052583028,0.35398567,0.0
-2,1.9,"(173.19977500000005, 173.86192499999993)","(-3.25, -3.3100000000000023)",3,59.70863,7.9375196,0.048150793,0.34456673,0.0
-2,2.0,"(173.86192499999993, 174.52565000000004)","(-3.3100000000000023, -3.3700000000000045)",3,64.51389,8.335362,0.044547155,0.33606067,0.0
-2,2.1,"(174.52565000000004, 175.19094999999993)","(-3.3700000000000045, -3.430000000000007)",3,69.32642,8.676661,0.041558564,0.32810038,0.0
-2,2.2,"(175.19094999999993, 175.85832499999992)","(-3.430000000000007, -3.480000000000018)",3,74.177376,8.965987,0.039001882,0.32038885,0.0
-2,2.3,"(175.85832499999992, 176.52777500000002)","(-3.480000000000018, -3.5400000000000205)",3,79.092995,9.209638,0.036741126,0.31273353,0.0
-2,2.4,"(176.52777500000002, 177.1993)","(-3.5400000000000205, -3.6000000000000227)",3,84.066765,9.41459,0.034711014,0.30512884,0.0
-2,2.5,"(177.1993, 177.87287500000002)","(-3.6000000000000227, -3.660000000000025)",3,89.08222,9.587736,0.032879576,0.29766393,0.0
-2,2.6,"(177.87287500000002, 178.5485000000001)","(-3.660000000000025, -3.719999999999999)",3,94.109276,9.735496,0.03122578,0.2904007,0.0
-2,2.7,"(178.5485000000001, 179.226175)","(-3.719999999999999, -3.7700000000000102)",3,99.10522,9.863572,0.029748637,0.28336665,0.0
-2,2.8,"(179.226175, 179.90537500000005)","(-3.7700000000000102, -3.8300000000000125)",3,104.021065,9.97682,0.028445037,0.27654767,0.0
-2,2.9,"(179.90537500000005, 180.5861)","(-3.8300000000000125, -3.890000000000015)",3,108.810196,10.079148,0.027310673,0.26991016,0.0
-2,3.0,"(180.5861, 181.26884999999993)","(-3.890000000000015, -3.950000000000017)",3,113.43351,10.173444,0.02632479,0.2634091,0.0
-2,3.1,"(181.26884999999993, 181.95360000000005)","(-3.950000000000017, -4.010000000000019)",3,117.87206,10.261548,0.025457742,0.25700456,0.0
-2,3.2,"(181.95360000000005, 182.63985000000002)","(-4.010000000000019, -4.070000000000022)",3,122.200264,10.3443365,0.024666244,0.25057817,0.0
-2,3.3,"(182.63985000000002, 183.32760000000007)","(-4.070000000000022, -4.1200000000000045)",3,127.00344,10.42253,0.02388361,0.24341482,0.0
-2,3.4,"(183.32760000000007, 184.01684999999998)","(-4.1200000000000045, -4.180000000000007)",3,133.98158,10.498278,0.023095017,0.23340923,0.0
-2,3.5,"(184.01684999999998, 184.70710000000008)","(-4.180000000000007, -4.240000000000009)",3,141.90309,10.570659,0.022861915,0.22167942,0.0
-2,3.6,"(184.70710000000008, 185.39885000000004)","(-4.240000000000009, -4.300000000000011)",3,149.04291,10.634543,0.02237847,0.21036033,0.0
-2,3.7,"(185.39885000000004, 186.09207500000002)","(-4.300000000000011, -4.360000000000014)",3,156.81137,10.68797,0.021087857,0.19892994,0.0
-2,3.8,"(186.09207500000002, 186.78627499999993)","(-4.360000000000014, -4.420000000000016)",3,163.79863,10.71138,0.019420931,0.18618862,0.0
-2,3.9,"(186.78627499999993, 187.48197499999992)","(-4.420000000000016, -4.469999999999999)",3,169.37798,10.710724,0.017137237,0.17334516,0.0
-2,4.0,"(187.48197499999992, 188.179175)","(-4.469999999999999, -4.530000000000001)",3,173.87216,10.699542,0.014946608,0.16278413,0.0
-2,4.1,"(188.179175, 188.87737500000003)","(-4.530000000000001, -4.590000000000003)",3,177.69875,10.683581,0.013131921,0.15384991,0.0
-2,4.2,"(188.87737500000003, 189.57707499999992)","(-4.590000000000003, -4.650000000000006)",3,181.16103,10.666059,0.011673336,0.14582315,0.0
-2,4.3,"(189.57707499999992, 190.27880000000005)","(-4.650000000000006, -4.700000000000017)",3,184.56808,10.648342,0.010529338,0.13848862,0.0
-2,4.4,"(190.27880000000005, 190.98205000000007)","(-4.700000000000017, -4.760000000000019)",3,188.27928,10.63076,0.009688894,0.13204788,0.0
-2,4.5,"(190.98205000000007, 191.68679999999995)","(-4.760000000000019, -4.820000000000022)",3,192.58035,10.61462,0.009079739,0.12685497,0.0
-2,4.6,"(191.68679999999995, 192.39355)","(-4.820000000000022, -4.8700000000000045)",3,197.47615,10.601844,0.008585915,0.12313352,0.0
-2,4.7,"(192.39355, 193.1017999999999)","(-4.8700000000000045, -4.930000000000007)",3,202.63075,10.59202,0.008155405,0.12091787,0.0
-2,4.8,"(193.1017999999999, 193.8115499999999)","(-4.930000000000007, -4.990000000000009)",3,207.72914,10.584039,0.0077770413,0.1197478,0.0
-2,4.9,"(193.8115499999999, 194.52279999999996)","(-4.990000000000009, -5.0400000000000205)",3,212.74294,10.577582,0.0074394024,0.119008906,0.0
-2,0.0,"(160.6947500000001, 161.35732499999995)","(-2.230000000000018, -2.280000000000001)",4,0.9004824,0.004912421,2.5673277,17.056843,0.0
-2,0.1,"(161.35732499999995, 162.0189499999999)","(-2.280000000000001, -2.3300000000000125)",4,1.7966061,0.0044827983,1.3368411,8.640764,0.0
-2,0.2,"(162.0189499999999, 162.6801250000001)","(-2.3300000000000125, -2.380000000000024)",4,2.3476233,0.0087808,0.8910682,6.009304,0.0
-2,0.3,"(162.6801250000001, 163.34085000000005)","(-2.380000000000024, -2.430000000000007)",4,3.1411684,0.0047415122,0.63729566,4.804587,0.0
-2,0.4,"(163.34085000000005, 164.0006249999999)","(-2.430000000000007, -2.480000000000018)",4,3.712758,-0.0016064718,0.4726442,4.024052,0.0
-2,0.5,"(164.0006249999999, 164.6594500000001)","(-2.480000000000018, -2.530000000000001)",4,4.636519,-0.009413816,0.3697829,3.5340908,0.0
-2,0.6,"(164.6594500000001, 165.31729999999993)","(-2.530000000000001, -2.5800000000000125)",4,5.4497557,-0.016699895,0.3065051,3.2117562,0.0
-2,0.7,"(165.31729999999993, 165.97417500000006)","(-2.5800000000000125, -2.640000000000015)",4,6.3790045,-0.023442648,0.264878,2.971656,0.0
-2,0.8,"(165.97417500000006, 166.63059999999996)","(-2.640000000000015, -2.6899999999999977)",4,7.3014064,-0.029127233,0.23570652,2.7744062,0.0
-2,0.9,"(166.63059999999996, 167.28657500000008)","(-2.6899999999999977, -2.75)",4,8.235355,-0.034088247,0.21383868,2.6065264,0.0
-2,1.0,"(167.28657500000008, 167.94207499999993)","(-2.75, -2.8000000000000114)",4,9.163502,-0.038647458,0.19642197,2.4594822,0.0
-2,1.1,"(167.94207499999993, 168.59760000000006)","(-2.8000000000000114, -2.8600000000000136)",4,10.079631,-0.043263786,0.1819808,2.3277416,0.0
-2,1.2,"(168.59760000000006, 169.2532000000001)","(-2.8600000000000136, -2.910000000000025)",4,10.984013,-0.048252456,0.16974252,2.2079027,0.0
-2,1.3,"(169.2532000000001, 169.90887500000008)","(-2.910000000000025, -2.969999999999999)",4,11.877177,-0.053807355,0.1592806,2.098299,0.0
-2,1.4,"(169.90887500000008, 170.56510000000003)","(-2.969999999999999, -3.0200000000000102)",4,12.759244,-0.06004625,0.1503345,1.9982051,0.0
-2,1.5,"(170.56510000000003, 171.2224000000001)","(-3.0200000000000102, -3.0800000000000125)",4,13.627046,-0.067024015,0.14271204,1.9073476,0.0
-2,1.6,"(171.2224000000001, 171.88027499999998)","(-3.0800000000000125, -3.140000000000015)",4,14.475086,-0.074748896,0.13623689,1.8253993,0.0
-2,1.7,"(171.88027499999998, 172.539225)","(-3.140000000000015, -3.200000000000017)",4,15.296105,-0.08319721,0.13073812,1.7518415,0.0
-2,1.8,"(172.539225, 173.19977500000005)","(-3.200000000000017, -3.25)",4,16.08219,-0.09233343,0.1260554,1.6860089,0.0
-2,1.9,"(173.19977500000005, 173.86192499999993)","(-3.25, -3.3100000000000023)",4,16.82637,-0.10212364,0.122046895,1.6271588,0.0
-2,2.0,"(173.86192499999993, 174.52565000000004)","(-3.3100000000000023, -3.3700000000000045)",4,17.523594,-0.11254134,0.118593246,1.5745413,0.0
-2,2.1,"(174.52565000000004, 175.19094999999993)","(-3.3700000000000045, -3.430000000000007)",4,18.171177,-0.123567544,0.11559689,1.5274396,0.0
-2,2.2,"(175.19094999999993, 175.85832499999992)","(-3.430000000000007, -3.480000000000018)",4,18.768652,-0.1351879,0.11297917,1.485191,0.0
-2,2.3,"(175.85832499999992, 176.52777500000002)","(-3.480000000000018, -3.5400000000000205)",4,19.317398,-0.14738974,0.11067661,1.4471925,0.0
-2,2.4,"(176.52777500000002, 177.1993)","(-3.5400000000000205, -3.6000000000000227)",4,19.820122,-0.16016054,0.10863744,1.4129018,0.0
-2,2.5,"(177.1993, 177.87287500000002)","(-3.6000000000000227, -3.660000000000025)",4,20.28041,-0.17348543,0.10681946,1.3818324,0.0
-2,2.6,"(177.87287500000002, 178.5485000000001)","(-3.660000000000025, -3.719999999999999)",4,20.702408,-0.18734863,0.105187625,1.3535519,0.0
-2,2.7,"(178.5485000000001, 179.226175)","(-3.719999999999999, -3.7700000000000102)",4,21.09058,-0.20173186,0.103712946,1.3276749,0.0
-2,2.8,"(179.226175, 179.90537500000005)","(-3.7700000000000102, -3.8300000000000125)",4,21.449535,-0.21661589,0.10237111,1.3038595,0.0
-2,2.9,"(179.90537500000005, 180.5861)","(-3.8300000000000125, -3.890000000000015)",4,21.784012,-0.23198017,0.101141766,1.281801,0.0
-2,3.0,"(180.5861, 181.26884999999993)","(-3.890000000000015, -3.950000000000017)",4,22.098774,-0.24780306,0.10000772,1.2612301,0.0
-2,3.1,"(181.26884999999993, 181.95360000000005)","(-3.950000000000017, -4.010000000000019)",4,22.398739,-0.26406282,0.09895427,1.2419053,0.0
-2,3.2,"(181.95360000000005, 182.63985000000002)","(-4.010000000000019, -4.070000000000022)",4,22.688877,-0.28073648,0.097968556,1.2236129,0.0
-2,3.3,"(182.63985000000002, 183.32760000000007)","(-4.070000000000022, -4.1200000000000045)",4,22.974354,-0.2978008,0.09703909,1.2061602,0.0
-2,3.4,"(183.32760000000007, 184.01684999999998)","(-4.1200000000000045, -4.180000000000007)",4,23.260471,-0.31523183,0.0961553,1.1893759,0.0
-2,3.5,"(184.01684999999998, 184.70710000000008)","(-4.180000000000007, -4.240000000000009)",4,23.55272,-0.333005,0.095307164,1.1731062,0.0
-2,3.6,"(184.70710000000008, 185.39885000000004)","(-4.240000000000009, -4.300000000000011)",4,23.85672,-0.35109463,0.094484754,1.1572149,0.0
-2,3.7,"(185.39885000000004, 186.09207500000002)","(-4.300000000000011, -4.360000000000014)",4,24.178196,-0.36947522,0.09367815,1.1415817,0.0
-2,3.8,"(186.09207500000002, 186.78627499999993)","(-4.360000000000014, -4.420000000000016)",4,24.5229,-0.3881207,0.09287719,1.1261009,0.0
-2,3.9,"(186.78627499999993, 187.48197499999992)","(-4.420000000000016, -4.469999999999999)",4,24.896545,-0.40700525,0.092071705,1.1106817,0.0
-2,4.0,"(187.48197499999992, 188.179175)","(-4.469999999999999, -4.530000000000001)",4,25.304668,-0.42610303,0.091251515,1.0952475,0.0
-2,4.1,"(188.179175, 188.87737500000003)","(-4.530000000000001, -4.590000000000003)",4,25.752571,-0.44538948,0.09040655,1.0797367,0.0
-2,4.2,"(188.87737500000003, 189.57707499999992)","(-4.590000000000003, -4.650000000000006)",4,26.245213,-0.46484086,0.08952754,1.064101,0.0
-2,4.3,"(189.57707499999992, 190.27880000000005)","(-4.650000000000006, -4.700000000000017)",4,26.787117,-0.48443463,0.08860624,1.0483067,0.0
-2,4.4,"(190.27880000000005, 190.98205000000007)","(-4.700000000000017, -4.760000000000019)",4,27.382286,-0.50414926,0.087635584,1.0323339,0.0
